region,species_name,year,spawners,smoothedspawners,spawnersanomaly,runsize,smoothedrunsize,runsizeanomaly,spawners_short_trend,spawners_short_trend_lwr,spawners_short_trend_upr,spawners_long_trend,spawners_long_trend_lwr,spawners_long_trend_upr,runsize_short_trend,runsize_short_trend_lwr,runsize_short_trend_upr,runsize_long_trend,runsize_long_trend_lwr,runsize_long_trend_upr,source_id,datasetversion
Skeena,Chinook,1987,96457,41744,-7.8,-989898,-989898,-989898,-989898,-989898,-989898,61255,51365,73050,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,1988,61199,45064,-0.5,-989898,-989898,-989898,-989898,-989898,-989898,60258,50879,71366,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,1989,71957,48719,7.6,-989898,-989898,-989898,-989898,-989898,-989898,59277,50390,69731,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,1990,34554,47997,6,-989898,-989898,-989898,-989898,-989898,-989898,58312,49897,68145,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,1991,41818,49507,9.3,-989898,-989898,-989898,-989898,-989898,-989898,57362,49399,66609,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,1992,89002,61598,36.1,-989898,-989898,-989898,-989898,-989898,-989898,56428,48896,65121,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,1993,111702,63123,39.4,-989898,-989898,-989898,-989898,-989898,-989898,55510,48386,63683,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,1994,87631,67016,48,-989898,-989898,-989898,-989898,-989898,-989898,54606,47867,62293,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,1995,55615,64199,41.8,-989898,-989898,-989898,-989898,-989898,-989898,53717,47339,60954,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,1996,103124,77032,70.1,-989898,-989898,-989898,-989898,-989898,-989898,52842,46800,59665,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,1997,49420,79207,74.9,-989898,-989898,-989898,-989898,-989898,-989898,51982,46248,58427,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,1998,39343,69131,52.7,-989898,-989898,-989898,-989898,-989898,-989898,51136,45681,57241,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,1999,48290,60114,32.8,-989898,-989898,-989898,-989898,-989898,-989898,50303,45099,56108,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2000,62279,56788,25.4,-989898,-989898,-989898,-989898,-989898,-989898,49484,44499,55028,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2001,106165,63249,39.7,-989898,-989898,-989898,-989898,-989898,-989898,48679,43880,54002,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2002,38695,53716,18.6,-989898,-989898,-989898,-989898,-989898,-989898,47886,43241,53029,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2003,82184,58468,29.1,-989898,-989898,-989898,-989898,-989898,-989898,47106,42583,52110,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2004,105887,68957,52.3,-989898,-989898,-989898,-989898,-989898,-989898,46339,41905,51244,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2005,56961,70881,56.6,-989898,-989898,-989898,-989898,-989898,-989898,45585,41208,50427,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2006,55156,69461,53.4,-989898,-989898,-989898,-989898,-989898,-989898,44843,40493,49659,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2007,62320,63560,40.4,-989898,-989898,-989898,66898,62591,71502,44113,39764,48937,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2008,44901,65155,43.9,-989898,-989898,-989898,62294,58611,66209,43395,39023,48256,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2009,61888,62147,37.3,-989898,-989898,-989898,58007,54871,61322,42688,38272,47614,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2010,63977,57141,26.2,-989898,-989898,-989898,54015,51353,56814,41993,37514,47007,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2011,28420,50889,12.4,-989898,-989898,-989898,50297,48041,52660,41309,36753,46431,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2012,21660,43548,-3.8,-989898,-989898,-989898,46836,44917,48836,40637,35990,45884,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2013,40772,40575,-10.4,-989898,-989898,-989898,43613,41966,45324,39975,35229,45361,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2014,43164,40309,-11,-989898,-989898,-989898,40611,39171,42104,39325,34472,44861,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2015,55284,39558,-12.6,-989898,-989898,-989898,37816,36522,39157,38684,33720,44380,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2016,28238,34517,-23.8,-989898,-989898,-989898,35214,34008,36462,38054,32975,43917,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2017,14715,30931,-31.7,-989898,-989898,-989898,32790,31628,33995,37435,32238,43469,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2018,35059,33516,-26,-989898,-989898,-989898,30533,29381,31732,36825,31511,43036,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2019,20193,29812,-34.2,-989898,-989898,-989898,28432,27267,29647,36226,30795,42615,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2020,16243,25330,-44.1,-989898,-989898,-989898,26475,25288,27719,35636,30089,42205,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2021,20097,21399,-52.7,-989898,-989898,-989898,24653,23439,25931,35056,29396,41806,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2022,24724,20931,-53.8,-989898,-989898,-989898,22957,21715,24269,34485,28714,41416,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2023,26044,23020,-49.2,-989898,-989898,-989898,21377,20113,22720,33924,28045,41035,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chinook,2024,29883,22415,-50.5,-989898,-989898,-989898,19906,18624,21275,33371,27389,40661,-989898,-989898,-989898,-989898,-989898,-989898,CTC_20250714,20251112
Skeena,Chum,1950,30062,30062,240,-989898,-989898,-989898,-989898,-989898,-989898,24787,19715,31164,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1951,16575,22322,152.5,-989898,-989898,-989898,-989898,-989898,-989898,24143,19293,30214,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1952,26935,23765,168.8,-989898,-989898,-989898,-989898,-989898,-989898,23517,18879,29294,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1953,9004,18645,110.9,-989898,-989898,-989898,-989898,-989898,-989898,22906,18473,28403,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1954,35486,21206,139.8,-989898,-989898,-989898,-989898,-989898,-989898,22312,18076,27540,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1955,4537,14528,64.3,-989898,-989898,-989898,-989898,-989898,-989898,21732,17686,26705,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1956,17930,14758,66.9,-989898,-989898,-989898,-989898,-989898,-989898,21168,17304,25896,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1957,10704,12271,38.8,-989898,-989898,-989898,-989898,-989898,-989898,20619,16929,25112,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1958,8256,12060,36.4,-989898,-989898,-989898,-989898,-989898,-989898,20083,16562,24354,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1959,6210,8510,-3.8,-989898,-989898,-989898,-989898,-989898,-989898,19562,16201,23620,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1960,18988,11331,28.2,-989898,-989898,-989898,-989898,-989898,-989898,19054,15848,22909,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1961,57492,14305,61.8,-989898,-989898,-989898,-989898,-989898,-989898,18560,15501,22222,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1962,13152,14907,68.6,-989898,-989898,-989898,-989898,-989898,-989898,18078,15161,21556,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1963,7699,14700,66.3,-989898,-989898,-989898,-989898,-989898,-989898,17608,14827,20911,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1964,7684,15340,73.5,-989898,-989898,-989898,-989898,-989898,-989898,17151,14500,20288,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1965,9643,13396,51.5,-989898,-989898,-989898,-989898,-989898,-989898,16706,14178,19685,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1966,23793,11229,27,-989898,-989898,-989898,-989898,-989898,-989898,16272,13863,19101,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1967,19828,12190,37.9,-989898,-989898,-989898,-989898,-989898,-989898,15850,13553,18537,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1968,14178,13773,55.8,-989898,-989898,-989898,-989898,-989898,-989898,15439,13249,17990,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1969,13111,15327,73.3,-989898,-989898,-989898,-989898,-989898,-989898,15038,12950,17462,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1970,13349,16357,85,-989898,-989898,-989898,-989898,-989898,-989898,14647,12656,16952,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1971,4534,11741,32.8,-989898,-989898,-989898,-989898,-989898,-989898,14267,12368,16458,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1972,38425,13402,51.6,-989898,-989898,-989898,-989898,-989898,-989898,13897,12084,15981,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1973,26584,15197,71.9,-989898,-989898,-989898,-989898,-989898,-989898,13536,11805,15520,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1974,12605,15078,70.5,-989898,-989898,-989898,-989898,-989898,-989898,13185,11531,15075,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1975,9988,14228,60.9,-989898,-989898,-989898,-989898,-989898,-989898,12842,11262,14645,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1976,11036,16999,92.3,-989898,-989898,-989898,-989898,-989898,-989898,12509,10997,14229,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1977,11476,13349,51,-989898,-989898,-989898,-989898,-989898,-989898,12184,10736,13828,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1978,6758,10150,14.8,-989898,-989898,-989898,-989898,-989898,-989898,11868,10479,13441,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1979,5974,8742,-1.1,-989898,-989898,-989898,-989898,-989898,-989898,11560,10227,13067,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1980,30960,10962,24,-989898,-989898,-989898,-989898,-989898,-989898,11260,9978,12706,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1981,14215,11531,30.4,-989898,-989898,-989898,-989898,-989898,-989898,10967,9733,12358,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1982,7350,10548,19.3,-989898,-989898,-989898,-989898,-989898,-989898,10683,9492,12023,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1983,1958,8234,-6.9,-989898,-989898,-989898,-989898,-989898,-989898,10405,9255,11699,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1984,42263,12177,37.7,-989898,-989898,-989898,-989898,-989898,-989898,10135,9021,11387,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1985,18133,10941,23.7,-989898,-989898,-989898,-989898,-989898,-989898,9872,8792,11086,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1986,12203,10612,20,-989898,-989898,-989898,-989898,-989898,-989898,9616,8566,10795,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1987,6438,10335,16.9,-989898,-989898,-989898,-989898,-989898,-989898,9366,8343,10515,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1988,125805,23761,168.7,-989898,-989898,-989898,-989898,-989898,-989898,9123,8125,10244,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1989,26157,21587,144.1,-989898,-989898,-989898,-989898,-989898,-989898,8886,7910,9984,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1990,6867,17777,101.1,-989898,-989898,-989898,-989898,-989898,-989898,8656,7699,9732,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1991,11882,17682,100,-989898,-989898,-989898,-989898,-989898,-989898,8431,7491,9488,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1992,6843,17900,102.4,-989898,-989898,-989898,-989898,-989898,-989898,8212,7288,9254,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1993,12259,11236,27.1,-989898,-989898,-989898,-989898,-989898,-989898,7999,7088,9027,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1994,11335,9505,7.5,-989898,-989898,-989898,-989898,-989898,-989898,7791,6893,8807,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1995,11485,10535,19.1,-989898,-989898,-989898,-989898,-989898,-989898,7589,6701,8595,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1996,12220,10594,19.8,-989898,-989898,-989898,-989898,-989898,-989898,7392,6513,8389,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1997,32289,14449,63.4,-989898,-989898,-989898,-989898,-989898,-989898,7200,6330,8190,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1998,22266,16281,84.1,-989898,-989898,-989898,-989898,-989898,-989898,7013,6150,7997,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,1999,4929,13783,55.9,-989898,-989898,-989898,-989898,-989898,-989898,6831,5975,7810,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2000,8830,13076,47.9,-989898,-989898,-989898,-989898,-989898,-989898,6654,5803,7629,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2001,16275,13848,56.6,-989898,-989898,-989898,-989898,-989898,-989898,6481,5636,7453,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2002,6808,10143,14.7,-989898,-989898,-989898,-989898,-989898,-989898,6313,5472,7282,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2003,13881,9228,4.4,-989898,-989898,-989898,-989898,-989898,-989898,6149,5313,7116,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2004,15882,11662,31.9,-989898,-989898,-989898,-989898,-989898,-989898,5989,5158,6955,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2005,15502,13051,47.6,-989898,-989898,-989898,-989898,-989898,-989898,5834,5006,6798,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2006,6157,10746,21.5,-989898,-989898,-989898,-989898,-989898,-989898,5682,4859,6646,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2007,6451,10631,20.2,-989898,-989898,-989898,-989898,-989898,-989898,5535,4715,6497,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2008,1490,6803,-23.1,-989898,-989898,-989898,-989898,-989898,-989898,5391,4575,6352,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2009,8928,6063,-31.4,-989898,-989898,-989898,5375,4525,6385,5251,4439,6212,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2010,2456,4194,-52.6,-989898,-989898,-989898,4819,4128,5626,5115,4307,6074,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2011,3690,3786,-57.2,-989898,-989898,-989898,4321,3763,4962,4982,4178,5941,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2012,4069,3453,-61,-989898,-989898,-989898,3875,3425,4383,4853,4053,5810,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2013,2297,3765,-57.4,-989898,-989898,-989898,3474,3112,3879,4727,3931,5683,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2014,2710,2966,-66.5,-989898,-989898,-989898,3115,2820,3442,4604,3813,5559,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2015,2202,2902,-67.2,-989898,-989898,-989898,2793,2546,3065,4485,3698,5438,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2016,5081,3093,-65,-989898,-989898,-989898,2505,2288,2742,4368,3586,5320,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2017,1445,2515,-71.6,-989898,-989898,-989898,2246,2047,2464,4255,3478,5205,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2018,1264,2232,-74.8,-989898,-989898,-989898,2014,1823,2225,4144,3373,5093,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2019,3272,2318,-73.8,-989898,-989898,-989898,1806,1617,2016,4037,3270,4983,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2020,159,1369,-84.5,-989898,-989898,-989898,1619,1431,1831,3932,3171,4875,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2021,1033,996,-88.7,-989898,-989898,-989898,1452,1264,1667,3830,3075,4771,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2022,3262,1172,-86.7,-989898,-989898,-989898,1302,1115,1519,3730,2981,4668,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Chum,2023,2887,1382,-84.4,-989898,-989898,-989898,1167,982,1386,3634,2890,4568,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1950,91102,91102,1.3,-989898,-989898,-989898,-989898,-989898,-989898,131532,107722,160603,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1951,134121,110538,22.9,-989898,-989898,-989898,-989898,-989898,-989898,130148,107023,158269,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1952,157125,124286,38.2,-989898,-989898,-989898,-989898,-989898,-989898,128778,106324,155974,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1953,162962,132996,47.9,-989898,-989898,-989898,-989898,-989898,-989898,127423,105627,153717,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1954,189266,159671,77.6,-989898,-989898,-989898,-989898,-989898,-989898,126082,104931,151498,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1955,149256,163996,82.4,-989898,-989898,-989898,-989898,-989898,-989898,124756,104235,149316,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1956,291093,191329,112.8,-989898,-989898,-989898,-989898,-989898,-989898,123443,103540,147172,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1957,149094,187122,108.1,-989898,-989898,-989898,-989898,-989898,-989898,122144,102845,145064,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1958,272618,204996,128,-989898,-989898,-989898,-989898,-989898,-989898,120859,102151,142993,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1959,71509,170550,89.7,-989898,-989898,-989898,-989898,-989898,-989898,119587,101456,140958,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1960,288259,170134,89.2,-989898,-989898,-989898,-989898,-989898,-989898,118329,100761,138959,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1961,164608,174397,93.9,-989898,-989898,-989898,-989898,-989898,-989898,117084,100065,136996,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1962,81423,128925,43.4,-989898,-989898,-989898,-989898,-989898,-989898,115852,99368,135069,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1963,204815,167721,86.5,-989898,-989898,-989898,-989898,-989898,-989898,114632,98670,133177,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1964,188976,150918,67.8,-989898,-989898,-989898,-989898,-989898,-989898,113426,97970,131321,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1965,374771,185383,106.2,-989898,-989898,-989898,-989898,-989898,-989898,112233,97268,129500,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1966,226570,239433,166.3,-989898,-989898,-989898,-989898,-989898,-989898,111052,96564,127714,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1967,108372,204208,127.1,-989898,-989898,-989898,-989898,-989898,-989898,109883,95856,125963,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1968,195431,205930,129,-989898,-989898,-989898,-989898,-989898,-989898,108727,95146,124247,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1969,104208,149539,66.3,-989898,-989898,-989898,-989898,-989898,-989898,107583,94432,122566,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1970,148804,134619,49.7,-989898,-989898,-989898,-989898,-989898,-989898,106451,93713,120920,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1971,118080,137537,52.9,-989898,-989898,-989898,-989898,-989898,-989898,105331,92990,119310,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1972,89118,113022,25.7,-989898,-989898,-989898,-989898,-989898,-989898,104222,92261,117734,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1973,57625,97463,8.4,-989898,-989898,-989898,-989898,-989898,-989898,103126,91527,116194,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1974,52143,74987,-16.6,-989898,-989898,-989898,-989898,-989898,-989898,102041,90787,114690,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1975,26729,51724,-42.5,-989898,-989898,-989898,-989898,-989898,-989898,100967,90039,113221,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1976,33638,40542,-54.9,-989898,-989898,-989898,-989898,-989898,-989898,99905,89285,111788,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1977,43335,37754,-58,-989898,-989898,-989898,-989898,-989898,-989898,98853,88522,110390,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1978,63911,39724,-55.8,-989898,-989898,-989898,-989898,-989898,-989898,97813,87751,109029,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1979,26950,39806,-55.7,-989898,-989898,-989898,-989898,-989898,-989898,96784,86972,107703,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1980,60040,46010,-48.8,-989898,-989898,-989898,-989898,-989898,-989898,95765,86183,106413,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1981,32644,42864,-52.3,-989898,-989898,-989898,-989898,-989898,-989898,94758,85385,105159,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1982,31819,36006,-60,-989898,-989898,-989898,-989898,-989898,-989898,93761,84578,103940,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1983,45089,40950,-54.5,-989898,-989898,-989898,-989898,-989898,-989898,92774,83761,102757,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1984,102875,46851,-47.9,-989898,-989898,-989898,-989898,-989898,-989898,91798,82934,101609,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
Skeena,Coho,1985,39824,49238,-45.2,-989898,-989898,-989898,-989898,-989898,-989898,90832,82097,100496,-989898,-989898,-989898,-989898,-989898,-989898,NuSEDS_20250221,20251112
